,username,text,likes,date
201,@AllahBestQuran,“Never again.” #IsraelTerorrist #StopGenocide #FreePalastine #Hamas #Gaza #PalestinianGenocide,250,"Dec 3, 2023 · 4:41 PM UTC"
202,@BossLevelTroll,That would be a self inflicted wound by Hamas. Take some responsibility for your actions.,0,"Dec 8, 2023 · 3:54 AM UTC"
203,@HenMazzig,Staff Sergeant Alemnew Emanuel Feleke was an elite commando soldier who was murdered by Hamas yesterday fighting in Gaza to release the hostages and bring justice.  May his memory be a blessing 💔,5289,"Dec 7, 2023 · 5:25 AM UTC"
204,@TinaTheGigi,How many more days go by before you admit what hamas did to women amd children?,0,"Dec 8, 2023 · 3:54 AM UTC"
205,@NotADebacle,They're posting pictures of themselves rounding up and stripping down civilians from a refugee camp and driving them out to a ditch while lying and calling them captured Hamas soldiers (despite people IDing some of them as journalists and shop owners,125,"Dec 7, 2023 · 9:32 PM UTC"
206,@ShaykhSulaiman,"BREAKING: HAMAS OFFICIAL STATEMENT  “We strongly condemn President Biden's dissemination of Zionist false claims by accusing  the Palestinian resistance fighters of ""sexual violence and rape"" during the Battle of Al-aqsa Flood on October 7th  We consider this incident a new ethical downfall for President Biden who should have not promoted fabrications made by  the Israeli occupation leaders. Rather, he should have adhered to neutrality and impartiality and refrained from echoing baseless accusations of the Zionist propaganda to justify the atrocious killing of children, women, and civilians in Gaza.   We confirm that these lies are used by the Israeli occupation leaders to cover up the genocidal war on each and every Palestinian in Gaza and the ethnic cleansing war perpetrated by the criminal Nazi occupation army against the Palestinian people which is supported by high-tech American weapons.  Through these fake claims, the occupation aims to mislead the international public opinion that have seen the resistance's humanity towards captives held in Gaza.   We call on international media agencies and outlets to adhere to accuracy and expose the fake accusations of the Israeli occupation’s propaganda to defame the resistance and justify more killing of innocent civilians in Gaza, just as it did with other Israeli lies like beheading children or using al-Shifa Hospital as a command center for the resistance and proved them baseless, a fact that Biden and his administration shamelessly disregarded.”",7515,"Dec 6, 2023 · 11:38 AM UTC"
207,@aworld2win,Israel really burning through all their credibility by killing 200 innocent children for every alleged Hamas clerk their AI “assassination target  factory” is cooking up,0,"Dec 8, 2023 · 3:54 AM UTC"
208,@NoBadHombre,"I’m sure you’d tolerate daily attacks on border cites with rockets, stabbings, bombings, using vehicles as weapons and still turn the other cheek. And now the murder of 1,400 civilians including children.   All part of Hamas’ genocidal agenda clearly laid out in their charter.",0,"Dec 8, 2023 · 3:54 AM UTC"
209,@UrbanistElmo,Ok it's not about Hamas liking it Israel is violating international law. Indefinite blockades are illegal actually,0,"Dec 8, 2023 · 3:54 AM UTC"
210,@visegrad24,BREAKING:  Benyamin Netanyahu has declared that the IDF has surrounded the house of Yahya Sinwar the chief of Hamas in the Gaza Strip.  The end of Hamas is coming soon.  🇮🇱,33322,"Dec 7, 2023 · 10:58 AM UTC"
211,@TinWik_,"""If hamas... why sandal???""",0,"Dec 8, 2023 · 3:54 AM UTC"
212,@MixtUpMixy,Were Hamas learning in the university? 😒  #EthnicCleansingOfPalestine #Gaza #Israel #IsraelTerorrist #IDFTerroristArmy,0,"Dec 8, 2023 · 3:54 AM UTC"
213,@OliLondonTV,IDF soldiers light Hannukah candles inside the destroyed home of an Israeli family in Kibbutz Be’eri.   The home was attacked by Hamas on Oct 7th alongside dozens of others in the community where 100 local residents were ruthlessly massacred.,532,"Dec 7, 2023 · 9:08 PM UTC"
214,@canarymission,"Melissa Begg, dean of @ColumbiaSSW, said she was shutting down this ""teach-in"" justifying Hamas' horrific Oct. 7 slaughter, rape & kidnapping of Israelis. Begg branded the event as ""unauthorized."" We need ANSWERS as to why this happened.",135,"Dec 8, 2023 · 2:00 AM UTC"
215,@justinyke1,Hamas terrorists does,0,"Dec 8, 2023 · 3:54 AM UTC"
216,@ad3ba0d92e9c49a,"So, Hamas murder, rape and abduct innocent people, constantly fire missiles into Israel including their own hospital should go unpunished? And, they are sworn to annihilate Israel. Arabs have been killing Jews since the 7th century. Hamas, Hezbollah, Iran and ISIS are nasty.",1,"Dec 8, 2023 · 3:54 AM UTC"
217,@Allon1869,"Luis, have some decency. Hamas are (i) freedom fighters when they're winning/killing women/children and (i) innocent civilians when they're losing.  Israel is humiliating innocent hamas civilians! 😢 blub blub blub",0,"Dec 8, 2023 · 3:54 AM UTC"
218,@alonr791,"Wants to tell everyone about his connection to Abu Obeidah (Hamas spokesman) AKA: Khadifah Kahlot - Or you prefer to keep lying  Everyone knows that lies are part of Muslims DNA just like murder, terrorist attacks, and destruction.  #Hamas_is_Isis",0,"Dec 8, 2023 · 3:54 AM UTC"
219,@MahaAlri,Hamas would never surrender! The violence and brutality of the #IDF will breed more and more members of Hamas! Every child who outlived his parent’ death is a Hamas member in the making!! WAKE UP or continue dreaming on,0,"Dec 8, 2023 · 3:54 AM UTC"
220,@gradstudentl1fe,"If this is about Hamas why the f is Israel bombing Lebanon and Syria while simultaneously saying “It’s our land, the entire land, including Gaza, Lebanon, and the expanded territories. We assert our claim over it.”   Yes that is what Israeli soldiers chanted in a video they posted proudly online.  https://www.instagram.com/reel/CzRiPS9LrjI/?igshid=MzRlODBiNWFlZA==",59,"Dec 8, 2023 · 3:15 AM UTC"
221,@jacksonhinklle,"🚨🇵🇸 Hamas Statement on Biden:  ""The statements of the US State Department issued yesterday on Monday to absolve the Zionist occupation of its direct and deliberate targeting of defenseless civilians and hospitals in the Gaza Strip proves once again the US's direct involvement in the bloody war being waged against our people. Such remarks give the Zionist occupation a cover to commit more genocidal crimes against our people in the Gaza Strip.  The American administration’s current policies of giving a political and media cover to the Zionist occupation along with open military support with heavy and internationally banned bombs is not only showing hostility to our Palestinian people but rather to the peoples of our Arab and Islamic region and all the free peoples across the world.  We hold the Biden-led administration fully responsible for the green light it gave to the terrorist Zionist occupation in the current genocidal war.""",78898,"Dec 5, 2023 · 4:55 PM UTC"
222,@Cheli49231378,"Until hostages are released, Hamas disarms and acknowledges the right of Israel to exist and not declare genocidal intations against Israel . I hope I answered your question Rashida - you welcome !",0,"Dec 8, 2023 · 3:54 AM UTC"
223,@KentTruth25193,"Agree on one lie: 🚨Israel's Public Broadcasting Corporation admits those are NOT Hamas militants  It's random men & teenagers detained arbitrarily without charges, trial or legal counsel to ""check *IF* some of them are Hamas terrorists""  Meaning civilians are presumed guilty until proven innocents",1369,"Dec 7, 2023 · 9:45 PM UTC"
224,@ChayaRaichik10,"Hamas terrorists are crawling out of the tunnels, surrendering en masse 👏",37347,"Dec 7, 2023 · 3:29 PM UTC"
225,@Dave0121,Stop Hamas for better future to the region. Listen to this old Palestinain and brave lady.,423,"Dec 7, 2023 · 8:27 PM UTC"
226,@engrICO2015,This is the best definition I have ever seen all my life ! Wow so correct !  Please retweet to educate the gulibles !  Some ladies shouting  free Palestine don't know that if ISREAL fails they will be made sex slave in the new world order Hamas is asking for just like Boko Haram,2,"Dec 8, 2023 · 2:32 AM UTC"
227,@Abdurrasheed098,"The morale of Zionists soldier dying from DIARRHOEA Due to fear of fighting HAMAS. Diarrhoea Soldiers. 😂😂😂😂😂  We know,Zionists Terrorists have a long list of LIES, Like   #40_BEHEADED_BABIES😂😂😂😂 #HAMAS_RAPES😂😂😂😂",0,"Dec 8, 2023 · 3:54 AM UTC"
228,@SanatanPrabhat,"File a lawsuit against Israeli PM Benjamin Netanyahu after the war ends : Turkish President #Erdoğan reiterates his support for Hamas  🌐 https://sanatanprabhat.org/english/88991.html  Turkiye and its President Erdoğan support J!h@di terrorist activities through statements such as ‘Kashmir belongs to Mu$l!ms’. Hence, it is not surprising that Erdoğan supports #Hamas #HamasisISIS #IsraelPalestineWar",10,"Dec 7, 2023 · 5:30 PM UTC"
229,@crypto4dawg,"Yes, they are angels that went over the fence with their Hamas brothers and raped, killed, and even took dead bodies back to Gaza. Very blurry lines when it comes to the savages next door. Israel is way too soft on them.",0,"Dec 8, 2023 · 3:54 AM UTC"
230,@HJnL29,Talk to Hamas. I’m sure they have plenty.,0,"Dec 8, 2023 · 3:54 AM UTC"
231,@MaxBlumenthal,"Now a key source of dubious Hamas rape claims, ZAKA was led until recently by a serial rapist of boys and girls  One ZAKA figure is responsible for the most obscene 10/7 atrocity fabrications echoed by Western leaders  He says those who question him ""should be killed""  My latest",4233,"Dec 6, 2023 · 5:52 PM UTC"
232,@DC_Draino,These Hamas terrorists don’t look so tough now when they face men with guns instead of unarmed music festival hippies,6368,"Dec 7, 2023 · 3:41 PM UTC"
233,@HadiNasrallah,Journalist Diaa Al Kahlout is among the civilians kidnapped by Israeli militias. His brothers and cousins were also taken. None of them are Hamas. Israel wants to save face with fake stunts because they miserably failed to fight the real Hamas face to face.,1478,"Dec 7, 2023 · 3:46 PM UTC"
234,@penuelophir,It is mass arrest of Hamas...,0,"Dec 8, 2023 · 3:54 AM UTC"
235,@Sinistergirl3,#Palestinian are proud to have so many #Children so they can push them closer to #Death #Martyr #Evil #Hate #Sick #IslamIsTheProblem #Hamas_is_ISIS #StandWithIsrael 🇮🇱✊🏻🇺🇲,0,"Dec 8, 2023 · 3:54 AM UTC"
236,@Dr_RizwanAhmed,Hamas Surrender to IDF (2023) - Pakistan  Surrender to India (1971) #IsraelHamasWar,3711,"Dec 7, 2023 · 2:44 PM UTC"
237,@Abuyousef,"@IDF @FoxNews    These men are not surrendered Hamas fighters.  The IOF launched random arrest against displaced ppl., including doctors, academics, & journalists. The men have no known affiliation 2 Hamas , according 2 a conversation @CNN had with few of their relatives.   ❤️🇵🇸",1,"Dec 8, 2023 · 3:54 AM UTC"
238,@TNRaider78,Hamas are,0,"Dec 8, 2023 · 3:54 AM UTC"
239,@NiohBerg,Fittest Hamas terrorists:,3947,"Dec 7, 2023 · 5:24 PM UTC"
240,@danisiapa,Those are irrational ppl.  How do they suppose to treat terrorists who can potentially hide explosive in their mouths?  These people will always find something to criticise no matter how perfect IDF would try to do.  And yet they never condemn what Hamas did to “innocent” women.,0,"Dec 8, 2023 · 3:54 AM UTC"
241,@HenMazzig,"Eden Yerushalmi, who celebrated her 24th birthday in captivity, was abducted by Hamas from the Nova Music Festival.    When the attack began, she immediately called her sisters, Shani and May who stayed on the line with Eden as she evaded the terrorists and moved between hiding spots for four hours.     The last thing they heard from their sister was: ""Shani, they caught me"", and the call disconnected.    Eden lives in Tel Aviv, “loves the sea, and has a smile that's hard to ignore.”    Bring them all home now.",5159,"Dec 7, 2023 · 6:18 PM UTC"
242,@realMBP,⚫️The Sinking of the USS Maine The Sinking of the Lusitania The Bombing of Pearl Harbor The Holocaust The Gulf of Tonkin Incident The JFK Assassination The USS Liberty Incident The RFK Assassination 9/11 WMDs in Iraq Covid19 plandemic Russia “Aggression” Against Ukraine Hamas “Invasion”  How many more lies will be told to the masses before the masses rise up?,54,"Dec 7, 2023 · 4:12 PM UTC"
243,@News24eng,Israel Hamas Conflict: Guterres Invokes Rare Power To Call For UNSC Action On Gaza #IsraelHamasWar #IsraelHamasConflict #IsraelHamas #UNSC #Gaza https://news24online.com/world/israel-hamas-conflict-guterres-invokes-rare-power-to-call-for-unsc-action-on-gaza/196847/,0,"Dec 8, 2023 · 3:54 AM UTC"
244,@MEMRIReports,Hamas Official Fathi Hammad: Palestinians Are Preparing to Establish an Islamic Caliphate with Jerusalem as Its Capital; West Bank Security Forces Should Rise Up against the Traitor Mahmoud Abbas #Hamas #Palestinians #Gaza,414,"Dec 5, 2023 · 10:09 AM UTC"
245,@Motabhai012,"Gaza on Oct 7th vs Now. ⬇️  2 months ago Palestinians took to the streets of Gaza celebrate the terrorists that massacred 1,200 people in Israel.   Today, IDF have detained many of those who committed the atrocities on that day from the Hamas Shejaiya Battalion.",78,"Dec 8, 2023 · 2:05 AM UTC"
246,@DD_Geopolitics,Hamas wears sandals to fight? I've always seen them in boots...,6299,"Dec 7, 2023 · 3:03 PM UTC"
247,@realQinHuangdi,This is how we will rebuild society,6432,"Dec 7, 2023 · 1:48 PM UTC"
248,@zPopzz,"CAIR = HAMAS = ISIS = ☪️?  The Biden administration has ended its work with the Council on American-Islamic Relations @cair on crafting a national antisemitism strategy after one of CAIR’s top executives declared he was “happy” to witness Hamas’ terror attack against Israel on Oct 7.  CAIR co-founder and national executive director Nihad Awad made the statement at the 16th Annual Convention for Palestine in Chicago on Nov. 24, according to video footage circulated by the Middle East Media Research Institute.   https://nypost.com/2023/12/07/news/cair-head-says-he-was-happy-about-hamas-october-7-attacks-claims-aipac-controlling-the-us-government/",32,"Dec 8, 2023 · 12:47 AM UTC"
249,@keslovar,"The best way to minimize civilian Gazan casualties is for Hamas to surrender, turn over all hostages, remains of victims, perpetrators & assets, then have Gaza sue for peace.  It can take a day, at most, if Hamas cared for Gazans.  That’s the path to dignity and life.",0,"Dec 8, 2023 · 3:54 AM UTC"
250,@JamesHo35836287,"Yes they do, so stop using them as human shields, stop firing rockets into Israel, stop hiding in tunnels under civilians.   In other words, stop supporting Hamas and none of this would be happening.",0,"Dec 8, 2023 · 3:54 AM UTC"
251,@OlegKostour,"Thank you for this write up and drawing the parallel to Syria.   Last time it was Syria + Ukraine. This time it was Hamas + Ukraine.  In both cases, Russia’s Middle Eastern allies working in tandem with them were also Iranian proxies.  The Syria case may have been a long running hold over from the Arab spring, but it is still a relevant comparison.",145,"Dec 7, 2023 · 9:04 PM UTC"
252,@StupidM09494395,Military aged males make up 15% of the civilian population but almost 100% of the Hamas population. They all look like military aged males.,0,"Dec 8, 2023 · 3:54 AM UTC"
253,@leader8566,Genocide raping and baby murdering against Israel by Hamas ISIS isn't resistance .,0,"Dec 8, 2023 · 3:54 AM UTC"
254,@canarymission,"Kojo Acheampong -- legal name Jason -- is a leader of a Harvard University student group that signed a Harvard Palestine Committee statement that backed Hamas & blamed Israel for Hamas' massacre of 1,300+ Israeli citizens on October 7, 2023. https://canarymission.org/individual/Jason_Acheampong",618,"Dec 7, 2023 · 11:30 PM UTC"
255,@leekern13,There is a global epidemic of some Muslim racists shitting their pants that they can’t kill Jews and that their rape brothers Hamas are getting beaten,234,"Dec 8, 2023 · 3:20 AM UTC"
256,@EkReMUsTaD,"Israel is claiming it is a “mass surrender” by Hamas fighters. Since when Hamas soldiers fight in sneakers and slippers? Those men were ambushed while evacuating and most of them are young teens or old men, not fighters.",3249,"Dec 7, 2023 · 5:16 PM UTC"
257,@Leiiooow,They looks more like Asterix then Hamas 😂😂,0,"Dec 8, 2023 · 3:54 AM UTC"
258,@MehdiRizvi123,"Hamas has been luring & ambushing Israeli soldiers by placing speakers in bombed alleys & playing conversations between children & teenagers in Arabic  Apparently, it worked! IDF soldiers & tanks went to see the sounds' source & came under fire  https://www.ynetnews.com/article/sjbsqw2n6",4,"Dec 1, 2023 · 3:45 AM UTC"
259,@Naha93812069,"https://nitter.perennialte.ch/Abdulqaderothmn/status/1732874567822057536?t=NGsJXXC5Pp9pyAriPttD2g&s=19 Yeah, yeah. These are Hamas bases, same as these",0,"Dec 8, 2023 · 3:54 AM UTC"
260,@TheBoyYouKille1,They looked more like civilians rather than Hamas fighters.   These people really are desperate.,0,"Dec 8, 2023 · 3:54 AM UTC"
261,@Priyakannan_pk,Wny are Hamas not returning the hostages?,0,"Dec 8, 2023 · 3:54 AM UTC"
262,@911PorscheSC,Will Hamas surrender and release the hostages?,0,"Dec 8, 2023 · 3:54 AM UTC"
263,@Stefan_Arvan,I'm watching the destruction of Hamas 🤷🏼‍♂️,0,"Dec 8, 2023 · 3:54 AM UTC"
264,@DrEliDavid,"Hamas terrorists when they murdered women and children on October 7th vs now, arrested like a bunch of sewage rats",31884,"Dec 7, 2023 · 4:10 PM UTC"
265,@a11Igot,hamas (dot) com is an Israeli website.  https://www.upi.com/Top_News/World-News/2023/11/26/israeli-company-wix-opens-hamas-dot-com/8071701021075/,0,"Dec 8, 2023 · 3:54 AM UTC"
266,@MarshaBlackburn,"As Hamas terrorizes Israel and college campuses experience a surge of antisemitism, Hanukkah is a reminder of the resilience of the Jewish people.   I want to wish all of my Jewish friends a Happy Hanukkah!",1075,"Dec 7, 2023 · 11:30 PM UTC"
267,@PoliticalAnim13,"So by intifada let’s be clear you DONT mean what happened in Oct 7?The massacre of the people at the music festival and the kibbutz?Or do you?Because it was “stolen land”? If the latter then you’re justifying rape and murder and yes genocide.If not, then be clear. Condemn Hamas.",0,"Dec 8, 2023 · 3:54 AM UTC"
268,@TheRisi49364879,Hamas are now soldiers?🤣🤣🤣,0,"Dec 8, 2023 · 3:54 AM UTC"
269,@RandaAFattah,"Predicted post-visit tweet @SenatorWong  I met with Netenyahu & offered my condolences for Hamas' barbaric attack on 7/10. I reaffirmed our enduring friendship with Israel, reiterated Israel's right to defend itself & humbly suggested Israel tone down the genocide just a little.",7,"Dec 8, 2023 · 3:51 AM UTC"
270,@BonsaiSky,"""Do you condemn Hamas?""",444,"Dec 7, 2023 · 2:44 PM UTC"
271,@ExInfanteer,What are you on about? Worse happens to UK civvies who misbehave on a night out.  If those are Hamas fighters then this shows incredible restraint by the IDF.,1,"Dec 8, 2023 · 3:54 AM UTC"
272,@SocialistMMA,"Israel are the terrorists. Not Hamas   Everything Israel accuses Hamas of, they are guilty of tenfold",326,"Dec 7, 2023 · 3:30 PM UTC"
273,@DrLoupis,"Disgusting PAID zionist propaganda is claiming that IOF have captured Hamas members today.   These CIVILIANS have been kidnapped from a refugee camp. Among the civilian detainees are Diaa Al-Kahlot, journalist from the Al-Arabi Al-Jadeed newspaper in Gaza.  Absolutely despicable!🇮🇱  Israel is a terrorist state!🇮🇱",1260,"Dec 8, 2023 · 1:16 AM UTC"
274,@A99844067,I’m not. I heard one of Hamas leaders from Qatar today says on Aljazera that Israeli air strikes also killed hostages and very few are alive if not all killed. They also don’t publish videos of them like before,0,"Dec 8, 2023 · 3:54 AM UTC"
275,@MalcolmNance,Not since the 1973 war has Israel had such death. But nothing before even come close to justification for this slaughter.   The 10-7 Massacre is the precipitating event that no nation would allow to pass without the eradication of the HAMAS terrorist group.  They chose to be ISIS they will now be treated like ISIS.,240,"Dec 7, 2023 · 10:52 AM UTC"
276,@MehdiRizvi123,"🇵🇸 ❤️ The dignified warriors of Hamas. By saving Gaza and helping drown Zion for good with their Flood, they are effectively saving the whole of the world. 🇵🇸 ❤️",3,"Dec 1, 2023 · 3:46 AM UTC"
277,@MOSSADil,"Freed hostages say they were smuggled by Hamas terrorists through the ""humanitarian corridor"" to keep them away from IDF forces (News 12)",1180,"Dec 7, 2023 · 8:58 PM UTC"
278,@goodwones,Don’t support terrorism. Don’t support Hamas. Don’t support Iran. Don’t support terrorist supporters and collaborators. Don’t be an anti-Semite. Don’t be a Nazi.,0,"Dec 8, 2023 · 3:54 AM UTC"
279,@JayAQQQ,"""the donkey was a member of hamas."" ~ zionist",0,"Dec 8, 2023 · 3:54 AM UTC"
280,@lvincenta1,"UK preparing Palestinian Authority to govern Gaza: Report https://aje.io/c7j3ki?update=2542089 via @AJEnglish  Another white guy who don't know his ass from his elbow.  The PA LOST to Hamas in '06 elections. Israel, US & Britskis of course refused to recognize it.",0,"Dec 8, 2023 · 3:54 AM UTC"
281,@Justiceishstuff,"The war ending would stop the killing.  Surely you understand that if the war ends, less people will die? Hamas should surrender immediately",0,"Dec 8, 2023 · 3:54 AM UTC"
282,@AkramGamalAli,The zionist clowns wanna convince the world that 100 Hamas fighters just turned themselves in even though they know what's waiting for them. Turns out it's just propaganda to convince the little piglets following them that they're doing something. Meanwhile:,0,"Dec 8, 2023 · 3:54 AM UTC"
283,@leslibless,The seawater is now being pumped from the sea to the Hamas tunnels!,9944,"Dec 7, 2023 · 4:47 AM UTC"
284,@queersocialism,israel has bombed multiple neighboring countries in the last two months so either hamas is any and everywhere or this is an indiscriminately genocidal client state gone rogue,724,"Dec 7, 2023 · 7:03 PM UTC"
285,@Rida_Ejlasi1,Except you know these are all civilians If these here are all members of Hamas How come you couldn't find and free a hostage? really very strange In all these Hamas members there is not even one who knows where at least one hostage is. But at least you thought a little when you wrote that all these are Hamas members,0,"Dec 8, 2023 · 3:54 AM UTC"
286,@NoMoLeo2021,Hamas must surrender and all hostages must be released. Then you’ll have your “ceasefire”.,0,"Dec 8, 2023 · 3:54 AM UTC"
287,@Nich_64740,"It’s not about punishment. All wars have civilian casualties. It’s sad, but it happens.  This could end tomorrow if Hamas surrenders",0,"Dec 8, 2023 · 3:54 AM UTC"
288,@ChayaRaichik10,Who wants to chip in with me for her plane ticket to Gaza to trade places with one of the hostages? She really wants to be a hostage of Hamas,2507,"Dec 7, 2023 · 7:46 PM UTC"
289,@THomsany,Hamas presented evidence proudly of everything they did!! They recorded it proudly!! Called their parents prously to tell them how many jews they killed. And you keep denying jt like a fool.,0,"Dec 8, 2023 · 3:54 AM UTC"
290,@nimaintaipei,"They keep conflating Hamas' armed resistance against another sovereign nation over a territory issue, to the Black struggle for equal civil rights. So harmful.",3,"Dec 7, 2023 · 7:29 PM UTC"
291,@ScottishCommie,"Hamas has already stated why they're not returning the remaining hostages because they're all active members of the IDF. They will not trade them except in return for *all* Palestinian hostages taken by ""Israel"" but sure, just push a false rape narrative.",26823,"Dec 6, 2023 · 9:27 PM UTC"
292,@JF245875,"So if hamas goes into israel and kills civilians, it’s just warfare casualties happen right cretin  Or you will cry crocodile tears and turn it around like your ilk always does  Parasitic vermin cancer of earth",0,"Dec 8, 2023 · 3:54 AM UTC"
293,@csilverandgold,Why are we still pretending that the goals of the Netanyahu extremist right wing government in Israel are about removing Hamas from power. This is a revenge massacre in which military actions are wholly divorced from both strategic goals and any notion of human rights.,18,"Dec 8, 2023 · 3:37 AM UTC"
294,@OwenJones84,"This vile account - @AntisemitismEye - has long masqueraded as an anti-racist account.  They're using an image here of Palestinian men - no evidence they're Hamas fighters, at least one journalist has been identified - rounded up by the IDF.  Just look at the state of this.",11595,"Dec 7, 2023 · 4:18 PM UTC"
295,@AGHamilton29,"Pretty big tell when you act outraged over images of Israel taking custody of Hamas militants.  What you’re really upset about isn’t how Israel is fighting the war Hamas started, but that they are fighting back at all.",1075,"Dec 7, 2023 · 7:10 PM UTC"
296,@smilectics,Hamas call to action (via RNN):,29,"Dec 7, 2023 · 5:30 PM UTC"
297,@DrEliDavid,"Hamas terrorists fighting in civilian clothes from residential areas. When killed, they will be counted as civilian deaths 👇  Video from the GoPro of a killed terrorist.",1475,"Dec 7, 2023 · 8:51 PM UTC"
298,@Wizeman21,Call on Hamas to release hostages and surrender.  When this happens suffering will end!,0,"Dec 8, 2023 · 3:54 AM UTC"
299,@leekern13,"We could have footage of Hamas terrorists holding machine guns and shooting at puppies and we’d have liars saying, “Actually - all you racists condemning this - machine guns were traditional tools used by Palestinian farmers to shoot olives off their branches where they’d be caught by dogs who happily lived with cats until Zionists came along…”",492,"Dec 7, 2023 · 10:47 PM UTC"
300,@RobLeff,Please pursue instead having Hamas surrender. If you have the courage to do it,0,"Dec 8, 2023 · 3:54 AM UTC"
301,@MustangTiger,This video is ludicrous.   Of course Hamas is going to use civilian buildings; you’re fighting an urban war!  Show us your plans to create civil order in the areas that you have cleared of Hamas and then occupied.,0,"Dec 8, 2023 · 3:54 AM UTC"
302,@vladpantry,These people who blame Hamas for Israel committing an ethnic cleansing are insane.,0,"Dec 8, 2023 · 3:54 AM UTC"
303,@Sangperapal,"1. Did you expect them to be naked competely? This is an era of media, and they still getting stripped, r they speedo or not, it's not a beach, get the context here. 2. Jidaist?, jihad? Lol 3. It's IOF not hamas, search deeper 4. No woman or child? of course, they're already died",0,"Dec 8, 2023 · 3:54 AM UTC"
304,@DrLoupis,Hamas using innocent children as human shields.  Wait. This is the IOF🇮🇱,76764,"Dec 4, 2023 · 6:13 PM UTC"
305,@mattie_wat54114,shani louk gaza girl kidnapped Noa #ShaniLouk #IsraelPalestineConflict #Israelunderattack🔽🔽  shani loukwaidmann The girl who was kidnapped and paraded in a Truck by Hamas.. https://techlogic.sbs/vtjR,0,"Dec 8, 2023 · 3:54 AM UTC"
306,@keslovar,"The best way to minimize civilian Gazan casualties is for Hamas to surrender, turn over all hostages, remains of victims, perpetrators & assets, then have Gaza sue for peace.  It can take a day, at most, if Hamas cared for Gazans.  That’s the path to dignity and life.",0,"Dec 8, 2023 · 3:54 AM UTC"
307,@OddreyMonkey,"If any of the released hostages seemed friendly with Hamas, it is only because they still hold family members hostage. Note that some 17 other women held hostage without family members are not being released. Why?  Because they are sure to testify to the inhuman brutality of their captors.  Maybe someone needs to remind this NJ about what Hamas did the Shani Louk.",6,"Dec 7, 2023 · 7:56 PM UTC"
308,@lisacarlos11,Zero tolerance to Hamas sympathizers,0,"Dec 8, 2023 · 3:54 AM UTC"
309,@ubeyde179,"Mom, where is our photo album, son, what will you do?  I will look at old photos.  Mom, I will show the photos of my grandfather being shot to the public.  I will call them Hamas, mother, son, are you property?  No mom, I can't stop lying, it's ingrained in my nature",0,"Dec 8, 2023 · 3:54 AM UTC"
310,@kurednaru,Hamas is fucken evil.,0,"Dec 8, 2023 · 3:54 AM UTC"
311,@shar1z,Strange request from a sitting MP. It's almost as if you are condoning this terror crusade.  If you actually cared about Palestinian babies you would be demanding that Hamas put down its weapons and return all the hostages. That's the only logical demand.  Anything other than that is terror apologism.  Every single Palestinian baby that dies is solely because the end justifies the means to them.  And the means are their very own civilians.  They have no way of winning this war and every single person that dies until then is because they won't put down their arms.,342,"Dec 7, 2023 · 6:19 PM UTC"
312,@roselynodor1234,Maybe these are the Palestinians who disagree with the worth they are doing. United Nation. Are you seeing 👀 what hamas are doing to Palestinians. The terrorists hamas are hurting people where and there. And the world 🌎 overlooked.,0,"Dec 8, 2023 · 3:54 AM UTC"
313,@30de2e4d6c4f416,"That said, the ""West"" sees Russia's nuclear threat as an existential threat. It doesn't see Hamas attacks on Israel as an existential threat. So on the ladder of threats for the ""West"" - Hamas is lower than Israel. To the extent that Israel can stabilize it nat sec collapse after",1,"Dec 8, 2023 · 3:54 AM UTC"
314,@nogodtown,More lies spread out by the mouth pieces propagandist. Not one of these guys are Hamas. Hamas will die before surrendering. You don’t understand their ideology. #IsraelApartheidState #IsraelTerorrist,0,"Dec 8, 2023 · 3:54 AM UTC"
315,@MalcolmNance,A 🧵:  I respect @esglaude opinion but the 10-7 slaughter cannot be sidelined.  It was not a “raid” it was HAMAS’s declaration of full scale war.  They now have it. They will die in this war with nothing but rubble left behind .,1429,"Dec 7, 2023 · 10:52 AM UTC"
316,@academic_la,This is a mass surrender of terrorists from the Nukhba unit. The Hamas commando outfit that led the October 7 attack. They were taken to Israel for interrogations.,2496,"Dec 7, 2023 · 4:46 PM UTC"
317,@OliLondonTV,IDF forces have captured members of the Hamas Shejaiya Battalion in Khan Younis.   The terrorists are one of the main units responsible for the Oct 7th massacre as being responsible for firing hundreds of rockets into Israel.,26190,"Dec 7, 2023 · 2:17 PM UTC"
318,@Newsandpolitic6,They were already killed before they could decide whether they were Hamas or not. This was reported 1 day before the post from @ItayBlumental,0,"Dec 8, 2023 · 3:54 AM UTC"
319,@guypbenson,"Great question for her (to run away from). She couldn’t denounce Hamas decapitating Jewish babies, so I wouldn’t expect much from her on this one either.",89,"Dec 8, 2023 · 1:03 AM UTC"
320,@BekirDeveli,"Hamas is an excuse, Israel's goal is to massacre all Palestinians.  #ZiyonistLobbyAttack",5133,"Dec 7, 2023 · 9:54 AM UTC"
321,@drhossamsamy65,"Accusations of rape against Hamas fighters have been voiced by several officials, both American and Israeli, without any provided evidence. The question arises: What is the truth behind these accusations?",82,"Dec 7, 2023 · 11:25 PM UTC"
322,@RyanWil62993886,"Albanese  O'Neill Giles Dreyfus The fifth detainee arrested who was already on an outstanding warrant? No body checked the 147 criminals who had no right o be in our country, no in general society! But worse to come from Wong & Albanese 860 Palestinian/Hamas not checked Coming!",40,"Dec 7, 2023 · 8:16 AM UTC"
