,username,text,likes,date
288,@cry_ptolover,u all are children of satan literally butchering everyone for the piece of land.. even your messiah will not help you and one day palestine will be liberated from occupation of sick evil re tard minded zionist.,0,"Dec 8, 2023 · 3:37 AM UTC"
289,@JAYVERSACE,my heart is hurting for Palestine,596,"Dec 8, 2023 · 2:17 AM UTC"
290,@only2beyourself,"Of course it does. It endangers Israel, it endangers the Jewish diaspora,  it endangers the ME, it risks the emergence of WW3  and it is destroying Palestine and it's peoples.",0,"Dec 8, 2023 · 3:37 AM UTC"
291,@swilkinsonbc,"Israeli troops round up Palestinian civilians, strip them, humiliate them; then I ask you, what comes next.. mass execution? @TheCradleMedia",14974,"Dec 7, 2023 · 3:16 PM UTC"
292,@snoozedaway,People keep posting Parallels between The Holocaust and what's happening in Palestine. And yet ...YET the world is too blind ..too cowardly to call for a fucking CEASEFIRE! What does Israel have on all of them ???,8,"Dec 8, 2023 · 1:02 AM UTC"
293,@missfalsteenia,"Palestine, the soul of our soul.",21487,"Dec 6, 2023 · 4:35 AM UTC"
294,@bbgunrenegade,"Saying the words ""elephant in the room""without mentioning the layoffs or Palestine is nasty work",1,"Dec 8, 2023 · 3:33 AM UTC"
295,@caitoz,"This is what's happening in Gaza every day while the propagandists weave tapestries of narrative to justify it and students at elite universities insist that the world revolves around how phrases like ""Free Palestine"" make their feelings feel.",1190,"Dec 7, 2023 · 10:28 PM UTC"
296,@itranslate123,"If I must die, let it be a tale.   #FreePalestine #Gaza",89066,"Nov 1, 2023 · 1:01 PM UTC"
297,@AJListeningPost,“What explains the Irish position [on Palestine] is a grasp of reality.”  Una Mullaly (@IrishTimes) @brendancbrowne and @ShonaMurray_ spoke with us about Ireland’s solidarity with Palestine amidst Israel’s war on Gaza.  Watch our full report by @Iraklista & @TariqNafi  ⤵️  https://invidious.no-logs.com/oucjZ7kkwKs?si=bgHhgZA3wdFzCOF8,166,"Dec 7, 2023 · 3:26 PM UTC"
298,@RyanWil62993886,Convince me Australia has not fallen We have a rotten commie liar P M We have huge Palestine immigration We destroy one of the major racecourses in Australia to build new homes for immigrants from Gaza Our schools protest for Palestine Schools finish the year two weeks early?,80,"Dec 7, 2023 · 8:00 AM UTC"
299,@s_m_marandi,"Iran will continue to support Hamas, Islamic Jihad, and all the Palestinian Resistance groups both inside Palestine and abroad.  The only solution is to end ethnic supremacism and apartheid across Palestine. Zionists must be defeated or sent back home to Europe.  #GazaHolocaust",73,"Dec 8, 2023 · 3:18 AM UTC"
300,@IranObserver0,The conversation between Putin and Raisi has been going on for more than four hours now.  They are going to hear reports from their ministers who have extensively negotiated,1458,"Dec 7, 2023 · 8:21 PM UTC"
301,@AsaWinstanley,"Our dear friend, colleague, comrade, brother and teacher, Dr Refaat Alareer has ascended to martyrdom.   We are left behind bereft.   We will take up your fallen pen, our dearest friend.   Long live the martyrs of Palestine. Refaat is eternal.",1812,"Dec 8, 2023 · 12:07 AM UTC"
302,@softyellowpetal,Ok GameSpot time to drop the digitals of Anthony I need to see his suit in HD,0,"Dec 8, 2023 · 3:37 AM UTC"
303,@AShihipar,"contrary to what pro Israel supporters argue, universities have punished students at an unprecedented rate in the past two months. NYU suspended a student for pulling down posters, Harvard evicted a student for blocking someone from filming, Brown had 25 jewish students ...",12927,"Dec 7, 2023 · 12:40 PM UTC"
304,@Name3309,Sorry but i can’t turn on this movie like many of you have. Still a very good movie unfortunately,4925,"Dec 7, 2023 · 4:55 PM UTC"
305,@Partisangirl,Even Anne Frank acknowledged the existence of Palestine.,143,"Dec 8, 2023 · 2:27 AM UTC"
306,@somari8591,200fucking9. People have commentated on Israel's abuse of Palestinians for years. This was never about October 7th. Open your fucking eyes.,40724,"Dec 6, 2023 · 5:24 PM UTC"
307,@mgarshad142,"#Israeliforces are killing innocent civilians. They are beheading them, who is Isis now. #israel & #US  both are Isis. #freefreepalestine #PalestineHolocaust #palestine",0,"Dec 8, 2023 · 3:37 AM UTC"
308,@DuskDoesNothing,im coming to save u !!!!,0,"Dec 8, 2023 · 3:37 AM UTC"
309,@Al_HindMuslims,"Palestine and the Information War  “If you're not careful, the newspapers will have you hating the people who are being oppressed, and loving the people who are doing the oppressing.” ― Malcolm X  Over two thousand years ago, the Chinese general and military strategist Sun Tzu recognized that wars are fought not only on the battlefield. “To win one hundred victories in one hundred battles is not the height of (military) skill”, he said. “To subdue the enemy without fighting, that is the height of (military) skill”.  To achieve this, Sun Tzu further said, ‘A leader who wants to go to battle must first unite his people behind him. The people must be convinced he has their interests at heart, and that these interests are fair, righteous and just. If at the same time the enemy can be divided and demotivated, the battle is likely to be won well before a sword is drawn or a shot is fired.”  In the modern world, countries follow Sun Tzu’s sage advice by engaging in information warfare. Information warfare is a narrative or a storyline that gives meaning to a series of events and occurrences. As such, a narrative guides people to a specific understanding, and thereby to specific opinions and feelings regarding what is happening around them.  A famous example of narrative warfare is America’s effort to win “hearts and minds” as part of its war in Iraq.[1] In order to unite Western audiences behind America’s plan to invade and occupy Iraq, the American military hired a private company, the Rendon Group, to change the image of Saddam Hussein from “evil but weak dictator” to “powerful evil dictator with weapons of mass destruction intent on causing war globally”.[2] And in order to discourage the people of Iraq from fighting in support of Saddam Hussein’s regime, America dropped more than 25 million leaflets in Iraq which encouraged Iraqi civilians and soldiers to not only see Saddam Hussein as the evil dictator he was, but also America as a benevolent liberator.[3] Thereafter, when the American military in Iraq began to be confronted by a popular resistance movement because it failed to act as a benevolent liberator, America launched a propaganda campaign to make the people believe the popular resistance was in reality a branch of Al Qaeda, led by a Jordanian with the name Musab Al Zarqawi. This was done firstly to hide the fact there was a popular resistance in Iraq, and secondly to get Western and Iraqi audiences to support America’s military actions against this popular resistance.[4]",1,"Dec 8, 2023 · 2:08 AM UTC"
310,@diosdinerodani,same,0,"Dec 8, 2023 · 3:37 AM UTC"
311,@jennineak,"less than two years ago everything turned blue and yellow overnight. every website I went to, every logo, every app, every institution. billboards, light displays. blue and yellow for ukraine. blue and yellow. and for palestine, for gaza, just darkness",1078,"Dec 8, 2023 · 1:56 AM UTC"
312,@BitoshiD,"Sam, keep speaking. We need your voice.  Israel is a nation recognized by the UN and world law. It's not going to become Palestine anymore than the California is going to become Mexico.",0,"Dec 8, 2023 · 3:37 AM UTC"
313,@levijun_,"While Taylor is a great and lovely artist, I remember that in 2018, Ressa was the Person of the Year during Duterte’s WAR on drugs. In 2022, it’s Ukraine’s President during WAR.   The media is deliberate on turning a blind eye to Palestine.",85,"Dec 7, 2023 · 4:37 AM UTC"
314,@AShihipar,this is horrifying. Mosab Abu Toha related earlier this morning on Democracy Now how he was stripped and beaten by Israeli forces. Palestinian men are so dehumanized that this type of assault is accepted and even encouraged.,102,"Dec 7, 2023 · 4:31 PM UTC"
315,@FarisSulaiman28,This is the reality of the cruel Israeli occupation..   Injustice will never last and Palestine will be free 🇵🇸  #Gaza_Genocide #Gaza_under_attack_now #FreePalestineFromIsraeINOW,0,"Dec 8, 2023 · 3:37 AM UTC"
316,@TacoBoy__,what is this dance called why does every character do it please i need to know,9848,"Dec 7, 2023 · 7:37 PM UTC"
317,@tenthslut,YESS you get it,1,"Dec 8, 2023 · 3:37 AM UTC"
318,@QudsNen,"After her daughter was murdered by the Israel occupation forces, the mother of this little angel helplessly said, ""I used to be the best mother in the world, and now I find myself the most sorrowful mother on earth, with the deepest resentment towards this world.""",2319,"Dec 7, 2023 · 8:19 PM UTC"
319,@slc_chris,Two states. Free the people of Palestine and you will have less hatred being fomented among the people. It's not complicated.,0,"Dec 8, 2023 · 3:37 AM UTC"
320,@nadirahzakariya,Most powerful women in media 2023 are all the women journalists in palestine.,34604,"Dec 6, 2023 · 3:08 AM UTC"
321,@drjclau,"FYI if you are wondering why the acceptance speeches at #TheGameAwards are so short and high level, the nominees were told they only had 30 seconds for an acceptance speech, after which the music would play them off to be “respectful to our time allotment and fellow acceptors”",1114,"Dec 8, 2023 · 2:34 AM UTC"
322,@RuberRubyy,since the elphelt leak was real:,3165,"Dec 7, 2023 · 8:00 PM UTC"
323,@NaksBilal,Further confirmation from the ambassador of Palestine stating that these men are indeed civilians abducted from a UN shelter (school).  The silence from the world is disturbing.,3003,"Dec 7, 2023 · 4:01 PM UTC"
324,@AerithCloud3,I wanna die I can’t live after this😭,112,"Dec 8, 2023 · 3:02 AM UTC"
325,@Hind_Gaza,Give me evidence,43914,"Dec 7, 2023 · 3:24 PM UTC"
326,@inejmydarling,"Calling booktwt. The editor of this anthology, @itranslate123 was killed by Israelis today. Refaat Alareer was an academic, a writer, a poet, and the voice of Gaza for the English-speaking world.  Please buy Gaza Writes Back. Read it. Share it.   May Refaat’s words live on.",1833,"Dec 7, 2023 · 9:20 PM UTC"
327,@ChristoSilvia,"Eh, I think the Stefanik rule (no advocating for genocide) is reasonable.  Of course wearing a ""free Palestine"" shirt is very much within bounds for college, but you could be fairly forbidden from wearing that shirt at work.",0,"Dec 8, 2023 · 3:37 AM UTC"
328,@ballbaring,annnnnnd what about Palestine? you piece of trash.,0,"Dec 8, 2023 · 3:37 AM UTC"
329,@mazquared,Now the time you can hide behind the ghorqod trees   #IsraeliNewNazism #SavePalestine #SahabatPalestina_ID,12,"Oct 16, 2023 · 11:15 PM UTC"
330,@IbnRiad,"Zionists are posting images of the civilians their criminal army has kidnapped, tied up and stripped naked. They mock them, call them ""unbelievably obese"", imply the blockade of Gaza isn't real. Nobody can convince me these aren't ghouls.  No human with a heart can act this way.",620,"Dec 7, 2023 · 8:37 PM UTC"
331,@RickVBVA,"Bowman belongs in jail and prosecuted for trying to stop congressional hearings. Rashida Talib I pray you move to Palestine on the very next flight, preferably the northern section.",0,"Dec 8, 2023 · 3:37 AM UTC"
332,@SpiritofLenin,"In 1952, Britain declared a state of emergency in Kenya Churchill  approved the forcible removal of the local population. Hundreds of thousands of Kenyans, including children, were forced into concentration camps, which became a site for ex3cutions.  Colonisers never change.",280,"Dec 7, 2023 · 5:01 PM UTC"
333,@DemonRedHat,True 🥺💙💙,0,"Dec 8, 2023 · 3:37 AM UTC"
334,@antonioguterres,"I've just invoked Art.99 of the UN Charter - for the 1st time in my tenure as Secretary-General.  Facing a severe risk of collapse of the humanitarian system in Gaza, I urge the Council to help avert a humanitarian catastrophe & appeal for a humanitarian ceasefire to be declared.",98543,"Dec 6, 2023 · 5:52 PM UTC"
335,@MY219374,Palestine forever ❤️🇵🇸🇵🇸,0,"Dec 8, 2023 · 3:37 AM UTC"
336,@wrcaifear,"In Gaza are sickening, I agree, but Hamas provocated Israel and is now paying the price. Free Palestine from Hamas, not Israel",0,"Dec 8, 2023 · 3:37 AM UTC"
337,@animegirlcrimes,"fuck it whatever ill just air out my grievances now i dont feel like carrying this shit anymore  i joined the omori team in 2019, i remember being invested in production right away because getting paid to do dev work on a game i like is basically my dream  (1/whatever)",4562,"Dec 7, 2023 · 11:23 PM UTC"
338,@sugarbabyy1_,"literally you can watch the stories on instagram. 1st two are israel, 2nd two are in Palestine.",0,"Dec 8, 2023 · 3:37 AM UTC"
339,@fatimazsaid,"Just a few days ago, you were mourning the killing of your students by Israel, Refaat.  How is it that we are now mourning you?   We will not rest until your killers, those in Israel, USA and across the world are brought to justice. We will not rest until Palestine is free.",294,"Dec 7, 2023 · 9:56 PM UTC"
340,@CensoredMen,"🇵🇸🇮🇱 Israel killed this man today.  Dr. Refaat al-Ar'eer (@itranslate123) was known as one of Palestine's most powerful voices and was a renowned academic.  Here was a poem he wrote named 'If I must die'.  ""If I must die,  you must live  to tell my story  to sell my things  to buy a piece of cloth  and some strings,  (make it white with a long tail)  so that a child, somewhere in Gaza  while looking heaven in the eye  awaiting his dad who left in a blaze-  and bid no one farewell  not even to his flesh  not even to himself-  sees the kite, my kite you made, flying up above  and thinks for a moment an angel is there  bringing back love  If I must die  let it bring hope  let it be a tale""  Refaat was killed in an Israeli airstrike on his home.  Israel targeted him.  Not Hamas,  They targeted HIM.  Israel went out of their way to specifically MURDER Refaat.  Do not forget this.  This is the reality of the Israeli terrorist regime.  May you rest in peace Dr. Refaat al-Ar'eer 💔🕊️  1978-2023  🇵🇸♥️",2064,"Dec 7, 2023 · 11:33 PM UTC"
341,@AShihipar,"The pro Israel argument is no longer tenable so what folks seek is total suppression. Faculty being fired and students being expelled for saying things like ""from the river to the sea"".",2608,"Dec 7, 2023 · 12:43 PM UTC"
342,@EsencialNatura,"They also face revenge. They are all hostages in Palestine. Not only because of Hamas but because of a diverse club of groups that post daily how they kick corpses and murder, This lady is risking her life. They should get them out of there now.",0,"Dec 8, 2023 · 3:37 AM UTC"
343,@AShihipar,a reminder that this is happening because Starbucks is pursuing action against its union for being pro Palestine. I wont ever buy from Starbucks again without a) a complete and total recognition of the union + no interference in union efforts and b) an apology.,250,"Dec 7, 2023 · 12:49 PM UTC"
344,@Kahlissee,Gaza is the new Holocaust.,1525,"Dec 7, 2023 · 11:47 PM UTC"
345,@dheuzb,"I've seen three types of clowns involved here. Right wing: Game is woke & porn and not for children.  Far Left: Games make men lazy, they should be out working in the fields, ¡viva la revelución! Muslims: Game is haram, also it's a tool of Zionists and Americans. Free Palestine!",0,"Dec 8, 2023 · 3:37 AM UTC"
346,@JeffSharlet,"We can oppose genocide in Gaza recognize the priority of Palestinian suffering, & denounce incidents such as this. Man shoots  twice outside synagogue full of kids 1st night of Hanukkah, declares ""Free Palestine."" Not like this. Let me hear you, friends. https://www.timesunion.com/news/article/shots-fired-near-temple-israel-18540350.php?IPID=Times-Union-HP-spotlight",429,"Dec 8, 2023 · 12:16 AM UTC"
347,@Lina4ka,"Arabs from the Arabian peninsula colonized the region in the 7th century. They lost control of the land long ago. The Ottomans ruled the land for centuries before the Brits. Arabs were GIVEN Jordan, Syria, Lebanon, Iraq, SA & Palestine. Thousands of Jew never left the region.",0,"Dec 8, 2023 · 3:37 AM UTC"
348,@YIAYTime,"""And I know you can empathize with the white Jesus that you think is named Jesus, but he's not; he's brown and his name is Isa (عِيسَى) and he lives in Palestine. Your Messiah would HATE Zionism, and there is so much Biblical evidence of that.""",7842,"Dec 7, 2023 · 3:14 PM UTC"
349,@OSPSF,Good Morning 🇵🇰  📸: A Gentleman Cadet from the State of #Palestine 🇵🇸 during training at the #Pakistan Military Academy.,1773,"Dec 7, 2023 · 6:28 AM UTC"
350,@5Pillarsuk,"""Keir Starmer you're facilitating Israel's genocide in Gaza... Stop the massacre of over 7,000 babies.""  Labour leader Keir Starmer is again confronted by a pro Palestine activist as he arrives in Glasgow Central Station on his way to a Labour Party event tonight.",1813,"Dec 7, 2023 · 5:52 PM UTC"
351,@altermidya,"'WE ARE PALESTINE'   Various artists, organizations, and stores are gathered along Palma Hall at UP Diliman for a solidarity night for Palestine.  Following the end of the 4-day ceasefire in Gaza, calls to end the Israeli occupation of Palestine are highlighted in tonights event.",443,"Dec 7, 2023 · 9:28 AM UTC"
352,@canarymission,"🔴  Nour Qutyan, the spokesperson for the Philly Palestine Coalition, led several rallies both before & after the October 7th Hamas massacre. On Oct. 19, Qutyan led a disruption of a City Council meeting where council members had condemned Hamas. https://canarymission.org/individual/Nour_Qutyan",390,"Dec 7, 2023 · 8:30 PM UTC"
353,@Sprinter00001,Saudi Prince Talal bin Abdulaziz bin Bandar Al Saud crashed during a training flight of a Royal Air Force F-15SA fighter.,109,"Dec 7, 2023 · 8:27 PM UTC"
354,@ashhanntii,i just wanna hold junior already. 🥺,0,"Dec 8, 2023 · 3:37 AM UTC"
355,@YayAreaNews,"Activists took down the US Flag and replaced it with Palestine Flag in San Francisco, California 🌉 🇵🇸",681,"Dec 7, 2023 · 5:33 AM UTC"
356,@KindaHagi,"going to a rally in support of israel is pro-war. and it is fully in line with the position of the canadian government. nobody will ever face any consequences for that, what does anyone have to gain from pretending they will?",396,"Dec 7, 2023 · 7:04 PM UTC"
357,@lmharpin,"The group that targeted Keir Starmer in Glasgow, the Scottish Palestine Solidarity Campaign, issued the following statement on Oct 7th, the very same day as the Hamas terror atrocity in Israel. Their feed on here is littered with retweets of David Miller and Lowkey and worse.",48,"Dec 8, 2023 · 12:22 AM UTC"
358,@SolScribbles,YOU WOULDNT BELIEVE WHO MADE THIS GIF,2875,"Dec 7, 2023 · 7:51 AM UTC"
359,@everlikeme,ronaldo and messi have not opened their mouths in support of palestine in the last 2 months…despite having the 2 most followed accounts on instagram yet they aren’t held accountable for it,5902,"Dec 7, 2023 · 4:40 PM UTC"
360,@avecamourremus,i hate you,0,"Dec 8, 2023 · 3:37 AM UTC"
361,@The_NightReport,"Israel murdered this innocent baker who fed his camp in Palestine.  IDF identifies all of these as Hamas:  Children Women Schools Universities Mosques Journalists Teachers Doctors  Now, the baker was also Hamas?   RIP Omar Manaa 💔🕊️",69,"Dec 8, 2023 · 1:11 AM UTC"
362,@FuriousNoah_,Hey man I’m busy watching the game awards rn,0,"Dec 8, 2023 · 3:37 AM UTC"
363,@NettaJxn,I hate what’s happening in Gaza,0,"Dec 8, 2023 · 3:37 AM UTC"
364,@ECarpMain,Notice how in this map they’ve already erased Palestine.,1,"Dec 8, 2023 · 3:37 AM UTC"
365,@_rafifk,I’m hoping to see TGA addressing the massive layoffs our industry went through although we had record profits.  I’m also hoping to see TGA addressing the open letter regarding Palestine that over 2.9k game devs have signed.,1026,"Dec 7, 2023 · 5:33 PM UTC"
366,@Lowkey0nline,"""Please call for a ceasefire! Free Palestine!""  The British monarch, Charles of Windsor, is confronted by a pro-Palestinian protestor.",3499,"Dec 7, 2023 · 7:47 PM UTC"
367,@canarymission,"Dr. Mohammed Alghamdi, who was filmed ripping down posters of Israelis kidnapped by Hamas, was a physician and professor @PENN. Now, he no longer has a profile on the @PennMedicine website. During the last attack on Israel by Hamas in May 2021, Alghamdi tweeted: “#Palestine is a test for your moral compass, no matter what your religion, race, or nationality is.""",8238,"Dec 6, 2023 · 6:56 PM UTC"
368,@missfalsteenia,look at their faces. they’re so exhausted.   they relive the same day over & over again.,63108,"Dec 7, 2023 · 1:16 PM UTC"
369,@mhdksafa,Nowhere is safe in Gaza. Nowhere is safe in Gaza. Nowhere is safe in Gaza.  Keep pushing for a ceasefire. Don’t stop talking about Gaza.,28829,"Dec 7, 2023 · 6:46 AM UTC"
370,@warfareanalysis,🔻Do you think these men will retreat?,138,"Dec 8, 2023 · 2:01 AM UTC"
371,@CarlSvoboda,first u give israel 18 billions $ next day Israel invades Palestine and now u are pretending to help Gaza. You are man without any integrity or two faces . Go away WHy you are only one who decide about USA Boarders Where is congress Why only one man have that Power LIKE PUTIN,0,"Dec 8, 2023 · 3:37 AM UTC"
372,@pyanrye,do they have a Goebbels factory or something?,375,"Dec 7, 2023 · 11:08 PM UTC"
373,@CantEverDie,it’s mind numbing that we’re subjected to endless discourse about how it’s “genocidal” to hold pro-palestinian rallies or say “free palestine” while their civilians keep getting killed by israel.  we see proof of it everyday!  yet we have to pretend like israelis have it worse,1199,"Dec 7, 2023 · 8:50 PM UTC"
374,@jrseyhardy,Just saw a lady fuck herself with a knife,0,"Dec 8, 2023 · 3:37 AM UTC"
375,@RadishHarmers,Entering month 3. It's horrible.,15844,"Dec 7, 2023 · 8:23 PM UTC"
376,@gayloranti,Taylor Swift and Israel after she posts free Palestine on instagram:,5901,"Dec 7, 2023 · 5:09 AM UTC"
377,@rashaabdulhadi,"Ditto ""haunting palestine""--I am the haunting. I will live to haunt you.",53,"Oct 20, 2023 · 1:23 AM UTC"
378,@Ins0mn_ia_,this gotta be directed by miyazaki theres no way,51887,"Dec 7, 2023 · 2:26 PM UTC"
379,@DiscussingFilm,‘THE LEGEND OF ZELDA: TEARS OF THE KINGDOM’ wins Best Action/Adventure Game at #TheGameAwards,1887,"Dec 8, 2023 · 3:37 AM UTC"
380,@itranslate123,I am alive.   What’s good?!   #Gaza #Palestine 🇵🇸,15890,"Nov 26, 2023 · 2:10 PM UTC"
381,@swilkinsonbc,"The ICC took only a week to indict Russia over Ukraine, but Palestine has been waiting & dying from & suffering israeli atrocities for decades",749,"Dec 7, 2023 · 9:04 AM UTC"
382,@SammySam2978,oh my goddd sl t your wr st i do not care,0,"Dec 8, 2023 · 3:37 AM UTC"
383,@marceloscoppa,You are a war criminal You are guilty for the genocide of palestinians Your hands are full of blood of palestine people You are Genocide Joe,0,"Dec 8, 2023 · 3:37 AM UTC"
384,@bioloveds,THREAD OF UPCOMING US & INTERNATIONAL PROTESTS FOR PALESTINE & DEMANDING CEASEFIRE!! (DECEMBER 8TH) 🇵🇸 🗺️🧵,151,"Dec 8, 2023 · 2:04 AM UTC"
385,@AliAbunimah,You are immortal dear Refaat. Our hearts are broken but we will not give up the struggle. Our revenge will be a free Palestine.,3961,"Dec 7, 2023 · 9:05 PM UTC"
386,@CEstateMedia,"If we don't speak up for Palestine, the media propaganda will go unchallenged. Let's set the record straight 👇 https://councilestatemedia.substack.com/p/israel-and-palestine-really-isnt",499,"Oct 7, 2023 · 10:32 PM UTC"
387,@Barbie_pinke,Frye’s other sweater <3☃️☕️🍂,805,"Dec 7, 2023 · 3:56 PM UTC"
388,@Betelgeuse100,"Israeli broadcaster Rotem Achihun writes ""Greetings to Gazans"" on bombs about to murder children & babies  Pure evil psychopaths  #GazaGenocide  🎦 @Anna_AnninaEl",46,"Dec 6, 2023 · 10:13 PM UTC"
389,@swedenfishe,kills my self,4073,"Dec 7, 2023 · 8:59 PM UTC"
390,@AryJeay,"Take the pictures & videos circulated by israeli accounts about capturing dozens of Hamas fighters with a grain of salt. The POWs in the circulated pictures & videos, based on the clothing left on the ground after they were stripped naked, seem likely to be Palestinian male civilians. However, given the 2 months of war, some captures are anticipated. Without verification from resistance sources, this news remains unreliable and distorted.  I won’t share the images & videos out of respect because they are stripped naked.",2151,"Dec 7, 2023 · 2:33 PM UTC"
391,@S_C_Fit,The most staggering part about the current genocide is that history is repeating itself by the very ppl who were persecuted.   Their ancestors weren’t murdered for them to commit the very same crimes years later.   It was wrong in Nazi Germany. It’s wrong in Occupied Palestine.,104,"Dec 7, 2023 · 4:53 PM UTC"
392,@SlayKnotV1,@FarleysEast Fuck you and your coffee shop! Tell those 4 Shithead employees to go try that in Palestine and see how well it works out for them! Hamas would use their heads as soccer balls!,0,"Dec 8, 2023 · 3:37 AM UTC"
393,@themacrostory,❗🇱🇧🇮🇱 Hezbollah Posts New Video Warning: “We Are Coming”  #Israel #hamas #Gaza #Palestine #Lebanon #Hezbollah #Iran #Iraq #Syria #Yemen #Houthi #hezabollah,166,"Dec 2, 2023 · 3:06 PM UTC"
394,@solarkarii,A MONSTER APPEARED IN FRONT OF CELLBIT AND HE GOT SCARED 😭😭,564,"Dec 8, 2023 · 2:46 AM UTC"
395,@AAbuIlya,More to come 🔥,0,"Dec 8, 2023 · 3:37 AM UTC"
396,@abacus051601,and where is the world's heart? #FreePalestine,0,"Dec 8, 2023 · 3:37 AM UTC"
397,@Awaited_Hope,"“The belief of Imam #Mahdi (aj), it is a source of #virtue because the belief in the Mahdi means the total elimination of #injustice & #oppression prevailing in the #world.”   Shaheed Ayatollah #Mutahari (ra)   #Palestine #Gaza_Genocide #GazaBleedingWorldSleeping",114,"Dec 7, 2023 · 5:20 AM UTC"
398,@farrukhussain1,"THERE'S NO MORE ISRAEL! THE OCCUPATION HAS BEEN FINISHED! ZIONISM HAS BEEN DESTROYED!  THERE WAS, IS AND ALWAYS WILL BE THE ONE&ONLY #PALESTINE WHERE MUSLIMS, CHRISTIANS AND JEWS HAVE EQUAL RIGHTS!🇵🇸✌️#UNITED4PALESTINE4EVER",0,"Dec 8, 2023 · 3:37 AM UTC"
399,@vapelordbonk,protests for tomorrow! this account often posts international protests for Palestine so if you are near one you should go! use your voice and remember be safe at protests,5,"Dec 8, 2023 · 2:46 AM UTC"
400,@LatuffCartoons,"There is no ""Jewish lobby"" in defense of Judaism or the Jewish people. What exists, then, is a pro-#Israel lobby, to shield the Israeli state from criticism of its policies of apartheid and ethnic cleansing in #Palestine. #Gaza_Genocide #Gaza",119,"Dec 7, 2023 · 4:22 PM UTC"
401,@beomskiii,IM SORRY NUNI YOURE THE LAST ONE I WANTED TO HURT 💔💔💔💔💔,0,"Dec 8, 2023 · 3:37 AM UTC"
402,@StanleyCohenLaw,"Over these past 25 years I have lost dozens of clients, friends & those I consider & who considered me to be family to the death squads of Israel throughout Palestine; many more disappeared. Young & not, male, female & in between, Muslim, Christian & not they brought diversity to",225,"Dec 8, 2023 · 1:38 AM UTC"
403,@blueberryeris,help palestine 🇵🇸 https://www.pcrf.net/,1275,"Dec 6, 2023 · 8:22 PM UTC"
404,@SanaSaeed,"Israel depends on exploited labor. Foreign workers have left & Palestinians have had their work permits suspended. Plus, 300k+ reservists not working.  Indian unions have refused to replace Palestinians, so Israel has turned to African labor (BBC)",984,"Dec 7, 2023 · 11:19 PM UTC"
405,@Eagle_N1nja,At least we got some release dates for a couple games,1,"Dec 8, 2023 · 3:37 AM UTC"
406,@anotherroamer,Our Nasi brother is headed to eternal lands for good now. Thank you @itranslate123  We will keep going on. And carry Palestine in all ways we can.,0,"Dec 8, 2023 · 3:37 AM UTC"
407,@patriach2051,Round and round we go,156,"Dec 7, 2023 · 9:42 PM UTC"
408,@KathrynJane805,CCP is NOT involved in the WEF. Read my lips.,0,"Dec 8, 2023 · 3:37 AM UTC"
409,@TorahJudaism,"What Zionists cannot tolerate is seeing Jews supporting Palestine.  The Zionist police raid the anti-Zionist Jewish neighborhood of Mea Shearim in Jerusalem, the Holy City, and try to take down the Palestinian flags that are pasted on the walls of the neighborhood.",2552,"Dec 7, 2023 · 6:49 AM UTC"
410,@QueenNadz6,To who? Anyways defund Israel and free Palestine,0,"Dec 8, 2023 · 3:37 AM UTC"
411,@yoyokoolaid,To say that people in Palestine don’t need celebrities/twt accounts/influencers to speak up is ridiculous since literal kids are making videos from the middle of a genocide to plead with people (ALL people) to hear them and help them by spreading awareness.,4503,"Dec 6, 2023 · 1:43 PM UTC"
412,@coimetrophilic,and the way she did it so much better 😭,0,"Dec 8, 2023 · 3:37 AM UTC"
413,@Lamis_Deek,"Forever alive, forever, forever",7669,"Dec 7, 2023 · 8:32 PM UTC"
414,@HashashinTag,Palestine of course is famous for not having any women; Palestinian babies grow on olive trees,1363,"Dec 7, 2023 · 10:44 AM UTC"
415,@scobblelotcher,sure genocide justifier #InvokeGenocideConvention,0,"Dec 8, 2023 · 3:37 AM UTC"
416,@AnishDLS1,"TOTK, LESSGOOOO  ONE STEP CLOSER TO GOTY",5,"Dec 8, 2023 · 3:37 AM UTC"
417,@_Luis_Lebron,"The phrase ""from the river to the sea Palestine will be free"" does not imply a call to eliminate Israelis. In fact, that is a chant of liberation from years of oppression and discrimination. @cnn",0,"Dec 8, 2023 · 3:37 AM UTC"
418,@cjwerleman,"This was Refaat's final tweet. He was murdered by Israeli forces today. Every Democrat has his blood, and that of 20,000 others, on their hands. Never forget. Never forgive.",1064,"Dec 7, 2023 · 7:57 PM UTC"
419,@attillamattilla,do u understand the gravity of this,23953,"Dec 7, 2023 · 12:07 PM UTC"
420,@Zokko18,"He hasn't killed ANY kids of course..  This is mass hysteria. These people are losing their minds on account of their obsession with, and non-stop consumption of propaganda about, Palestine.",388,"Dec 7, 2023 · 7:58 PM UTC"
421,@Innocentpiet1,Then.....,2,"Dec 7, 2023 · 10:17 AM UTC"
422,@vapelordbonk,many threads include change but do not chip in on their website if you are trying to donate TO Palestine they do not give their money to their causes  https://lifehacker.com/before-you-chip-in-on-change-org-read-this-1843998045,4,"Dec 8, 2023 · 2:46 AM UTC"
423,@realRickWiles,Zionist zealots' AI war god chose this child's home to destroy tonight. Death by Artificial Intelligence! What planet are we living on in 2023? Humankind crossed the Rubicon in fall 2023. An AI god is choosing who will die each hour in Palestine.,419,"Dec 8, 2023 · 1:35 AM UTC"
424,@tune_86,Totk finally won something lol,2,"Dec 8, 2023 · 3:37 AM UTC"
