,username,text,likes,date
217,@DrHamami,This is the amount a whole family in Gaza receives after waiting for an entire day in an endless queue...  This quantity is supposed to suffice for them for three days.,88,"Dec 7, 2023 · 5:20 PM UTC"
218,@thaqafatalhind,"Refaat Alareer's course on English poetry at the Islamic University of Gaza from 2019. 28 sessions on form and content, text and context, meter, metaphor, rhyme, caesura, and parody. Our teacher. https://invidious.poast.org/watch?v=gRDwGMgWAMo&list=PL9fwy3NUQKwYGN66V9CL-c7DFnG0_Swb2&ab_channel=eLearningCentre-IUG-VideoLectures",3063,"Dec 7, 2023 · 9:25 PM UTC"
219,@DividendMaster,"You people always leave out the part of killing/raping /mutilating over 1,000 Jews that started war … or that when Gaza created , Israel evicted Jews there so you had your own space and no Jews in Gaza while Brits were always in Kenya   Idiotic comparison unless a history fail",1,"Dec 8, 2023 · 3:46 AM UTC"
220,@Soar_Earth,Gaza conflict map update courtesy of @War_Mapper   Interactive HQ version on @Soar_Earth Atlas🗺️ CLICK HERE➡️https://soar.earth/maps/asia-gaza-israel-conflict-as-of-06-12-2023-16759?pos=31.406587304970383%2C34.300537729999974%2C11.54 #Israel #Palestine #Gaza #War #SoarEarth,114,"Dec 7, 2023 · 10:08 AM UTC"
221,@Motherl28134473,This loss came as a result of global boycotts caused by Starbucks pro-isr*eli stances and support of genocide in Gaza.,66,"Dec 7, 2023 · 5:24 PM UTC"
222,@IamArwaDamon,"What's happening in Gaza to children is madness. 100s line up for one bathroom. 44,000+ have diarrhea (leading cause of child mortality worldwide). 48% of population suffer severe levels of hunger. Number of infection and amputation is shocking. Maggots picked from wounds.",1556,"Dec 7, 2023 · 9:18 PM UTC"
223,@ashoswai,Thousands of Palestinians waiting to receive food aid from the UN relief and works agency in Gaza.,3709,"Dec 7, 2023 · 7:31 AM UTC"
224,@mondowitz,"Refaat's martyrdom has broken me.   He helped lead and inspire a generation of writers in Gaza that I have had the honor of working with. His legacy of defiance, humor, love, and absolute truth-telling will live on through them and all of us. Our duty is to honor it.",16844,"Dec 7, 2023 · 8:20 PM UTC"
225,@Hanine09,"I don’t need this video to tell me that Israel is committing a genocide in Gaza. Israel has advanced precision strike capabilities, but it has deliberately chosen to demolish and mass murder. This video shows the system that created and continues to uphold colonial structures.",411,"Dec 7, 2023 · 6:13 PM UTC"
226,@AryJeay,"I hope people now realise that instead of thinking “OMG, Hamas is losing, Gaza is lost, they got them😱,” you adapt the mentality and mindset of “This is clearly propaganda, what could be the actual truth behind it?” everytime you see an israeli propaganda claim.",1357,"Dec 7, 2023 · 10:53 PM UTC"
227,@theIMEU,"“This is really a moment for moral clarity, and I think we need to look into our hearts and ask ourselves: Do Palestinian children deserve the same safety as all other children do?”  @CynthiaNixon talks about joining the call for a permanent ceasefire in Gaza on The View.",8931,"Dec 7, 2023 · 2:25 AM UTC"
228,@FAB87F,A rare footage from the body cam of a Hamas terrorist group in Gaza today. Pay attention to the civilian clothes they wear and the “innocent” apartment complexes they use. This terror cell was eliminated by the IDF. That’s how the video was obtained.  #HamasTerrorists,250,"Dec 7, 2023 · 6:52 PM UTC"
229,@LailaAlarian,"A friend posted that his 13-year-old nephew, Omar, was abducted by the IDF this morning in Beit Lahia, Gaza and taken to an unknown location.   Israel has been taking Palestinians, including children, hostage for decades - with impunity.",2974,"Dec 7, 2023 · 2:54 PM UTC"
230,@AabidDa33272114,"""61 days we screamed and no one answered"" Don't stop talking about Gaza 🇵🇸",1,"Dec 8, 2023 · 3:46 AM UTC"
231,@ireallyhateyou,"Posted proudly by Bibi-affiliated journalist Yinon Magal: ""I'm coming to occupy Gaza / and beat Hezbollah / I stick by one mitzvah / to wipe off the seed of Amalek / I left home behind me / won't come back until victory / we know our slogan / there are no ""uninvolved civilians""",852,"Dec 7, 2023 · 11:18 AM UTC"
232,@nooricate,What kinda army is this? #GazaHolocaust #NoJusticeNoProfit #Gaza_Geniocide #Gaza,1,"Dec 8, 2023 · 1:50 AM UTC"
233,@mysakh,"Just so we're all on the same page here: this is a concentration camp. A man-made famine created so that if people don't get bombed in their open-air prison, they'll die of hunger or disease. Gaza is a concentration camp & the world's politicians are actively participating in it.",1316,"Dec 7, 2023 · 2:18 PM UTC"
234,@sahouraxo,"BREAKING: Israel just executed tens of Palestinian civilians, including women and children seeking refuge inside a UN school in Gaza’s Jabalia.  Tena of dead bodies are scattered in the schoolyard.  This is genocide. Plain and simple.",16363,"Dec 7, 2023 · 2:53 PM UTC"
235,@antloewenstein,"The great #Israeli journalist Gideon Levy in @haaretzcom: ""An unbridled and terribly cruel attack against Gaza creates hatred of Israel at levels we've never seen before, in Gaza, in the West Bank, in the Palestinian diaspora, in the Arab world and everywhere in the world where people are seeing what the Israelis don't see and don't want to see. And what's even more terrible is this hatred will be justified. Nothing will be more justified."" https://www.haaretz.com/opinion/2023-12-07/ty-article-opinion/.premium/israel-is-fostering-the-next-generation-of-hatred-against-itself/0000018c-40cb-d2d5-abef-f5ff543b0000?utm_source=mailchimp&utm_medium=Content&utm_campaign=daily-brief&utm_content=c457b9745c",1411,"Dec 8, 2023 · 12:46 AM UTC"
236,@OnlinePalEng,A father consoling his frightened daughter amid ongoing Israeli bombing that claims lives across #Gaza.,1032,"Dec 7, 2023 · 7:45 AM UTC"
237,@Laddin_,“Let’s wipe Gaza off the earth”  Don’t ever let someone tell you this isn’t a genocide taking place.,328,"Dec 7, 2023 · 6:46 PM UTC"
238,@KenRoth,This article makes a compelling case that Israeli bombing of Palestinian civilians in Gaza only reinforces Hamas. The alternative would be a far more targeted military effort combined with genuine movement toward a two-state solution. That's not Netanyahu. https://www.foreignaffairs.com/israel/israels-failed-bombing-campaign-gaza?utm_medium=newsletters&utm_source=fatoday&utm_campaign=The%20American%20Way%20of%20Economic%20War&utm_content=20231206&utm_term=FA%20Today%20-%20112017,186,"Dec 7, 2023 · 5:46 AM UTC"
239,@ecalones_,Not HAMAS lol. So pity if anyone believe this. This is picture the citizen men of GAZA. IDF kidnapped them and do the bad to them  in front to their family. What the cruel identity. Not say more. IDF = Animal,0,"Dec 8, 2023 · 3:46 AM UTC"
240,@moosaFarei,"Just imagine she's your daughter. How would you feel, how would you describe her smile, and how would you gather the remnants of her toys? Perhaps if she were your daughter, your perceptions toward the children of Gaza might change.  @USAbilAraby @USEmbassyYemen @USAmbIraq @USEmbBaghdad @USPalAffairs @CENTCOMArabic @USEmbassyManama @USEmbassyLibya @USEmbassyCairo @VP @POTUS @SecBlinken @USEmbassySyria @USAmbIraq @USAinUAE @USEmbMuscat",597,"Dec 7, 2023 · 1:49 PM UTC"
241,@muhammadshehad2,"Israel admits the Gaza Health Ministry number of causalities are ""fairly accurate"" & ""more civilians have been killed than Hamas operatives""  This is after 60 days of Biden & mainstream media relentlessly sowing doubt about these figures & thus enabling the killing of way more",18487,"Dec 6, 2023 · 4:31 PM UTC"
242,@IDF,Urban warfare is Hamas’ barbaric game.    Watch to see armed Hamas terrorists fortify themselves in civilian buildings in Gaza from their own body camera:,5437,"Dec 7, 2023 · 7:20 PM UTC"
243,@intifada,"We are devastated by Israel's murder of our dear colleague, friend and mentor Dr. Refaat Alareer (@itranslate123). Throughout this genocide, Refaat never stopped writing, supporting his students and bringing Gaza's voice to the world. We will make sure it continues to be heard.",1773,"Dec 7, 2023 · 10:33 PM UTC"
244,@hzomlot,"Israel media did not show the mass murder of Palestinian children and innocent civilians, or the mass destruction of Gaza. But Israeli media has no qualms about showing these savage images of Israeli occupation forces detaining and stripping civilians taken from a UN shelter in Gaza today. This evokes some of humanity’s darkest passages of history.  It is well past time that the world speaks as one and demands - and enforces - an immediate and permanent #ceasefire.",48220,"Dec 7, 2023 · 3:46 PM UTC"
245,@cnnloll,"Egypt was occupying Gaza at the time but I don't hear you whining about that. Then Jordan and Syria joined in. Too bad for them because Jordan was occupying the West Bank, including East Jerusalem.",0,"Dec 8, 2023 · 3:46 AM UTC"
246,@shaani092,Gaza now💔 Israeli beats and assault Palestinian women and we’re all just watching..😭🇵🇸💔#Gaza,22,"Dec 8, 2023 · 2:58 AM UTC"
247,@BillDaSheridan,Is this a war in Gaza. I disagree with the settlers in the Israeli settlers West Bank. But that had literally nothing to do with Hamas.,0,"Dec 8, 2023 · 3:46 AM UTC"
248,@RnaudBertrand,"Unreal... John Kirby: ""Name me one nation that is doing more to alleviate the pain and suffering of people in Gaza than the United States."" https://nitter.poast.org/tparsi/status/1732891050220368379/video/1  The apex of gaslighting: this is the arsonist arguing he's a fireman...  Name me one nation that is doing more to militarily and diplomatically support Israel's massacre in Gaza...  Name me one nation that is more responsible for aiding and abetting Israel's disregard for international law over the past few decades...",3246,"Dec 8, 2023 · 12:19 AM UTC"
249,@aaronjmate,"Washington Post:   ""Just a week after Secretary of State Antony Blinken said in Tel Aviv that Israel had 'agreed' that its military operations in southern Gaza would protect civilians and allow significantly increased humanitarian aid into the enclave, neither appears to be happening.""  Yes, what appears to be happening is Blinken's continued support for genocide.",505,"Dec 8, 2023 · 2:35 AM UTC"
250,@DrEliDavid,"Palestinian terrorists in Gaza fighting in civilian clothes 👇  When they're killed, they will be counted as innocent civilians...",39391,"Dec 5, 2023 · 3:59 PM UTC"
251,@ajplus,"This church in Bethlehem placed Baby Jesus in rubble, not a manger:   “If Jesus were born today, he would be born in Gaza under the rubble.”",475,"Dec 7, 2023 · 6:19 AM UTC"
252,@parvez_ameer,"Very difficult to believe that #jews are doing this to anyone who is questioning their atrocious behaviour..!  May good sense prevail & they start following up with the rest of the world. Humanity cannot survive without love, stop 🛑it    stop #Gaza_War  stop #UkraineRussiaWar",0,"Dec 8, 2023 · 3:46 AM UTC"
253,@MuhammadSmiry,FOR YOUR INFORMATION:  The UN does not protect us. The UN does not provide us with food.  CEASEFIRE NOW | GAZA,62792,"Dec 6, 2023 · 7:42 PM UTC"
254,@TheMossadIL,"Happy Hanukkah from Palestine Square, Gaza City.",4167,"Dec 7, 2023 · 8:36 PM UTC"
255,@Kuffiyateam,Israel murdered the 2-year-old Palestinian child Qusai in Gaza.,315,"Dec 7, 2023 · 7:23 AM UTC"
256,@DrSakriKaia,Leaked tapes from meeting by of freed Israeli hostages with Netanyahu.  The full article and tapes can be heard on Ynet.  If you look at the first slide she says they were injured in the shelling and then they were “shot at by the helicopters on the way to Gaza”.  So there is no ambiguity on who killed their own people.  Especially look at the incredible statement on the last side.  They hate Netanyahu.,1671,"Dec 7, 2023 · 4:06 AM UTC"
257,@angeloinchina,"They have become adults too early. Zionist stole their joy, stole their innocence, stole their life.  ""The missile came at us...""  the children of Gaza",4158,"Dec 6, 2023 · 12:48 PM UTC"
258,@OliLondonTV,Truckloads of Hamas terrorists captured by Israeli troops in the heart of Gaza are transferred for further interrogation by the IDF.,4138,"Dec 7, 2023 · 8:31 PM UTC"
259,@EuroMedHR,"Israel arrests, abuses dozens of Palestinian civilians at UNRWA-run schools in northern Gaza euromedmonitor.org/en/articl…",1049,"Dec 7, 2023 · 5:39 PM UTC"
260,@AdrianfromBsAs,"Those are the peace-loving civilians in Gaza, I guess.",0,"Dec 8, 2023 · 3:46 AM UTC"
261,@MarioNawfal,"🚨 GAZA: HUNDREDS OF PALESTINIANS DETAINED WITHOUT CLOTHING | ON THE GROUND WITH HANDS BOUND  Israeli forces are seen detaining Palestinian men, almost naked and hands bound.",14032,"Dec 7, 2023 · 2:37 PM UTC"
262,@IbrahimBay91325,This is 🇺🇸 scale to human rights for palestinians in Gaza we will never forgive you,0,"Dec 8, 2023 · 3:46 AM UTC"
263,@stairwayto3dom,🚨🇮🇱 Zionist police CHOKE OUT and ASSAULT Jewish civilians that disagree with the GENOCIDE in Gaza!,525,"Dec 7, 2023 · 10:15 PM UTC"
264,@kthalps,"He's gone. They killed him. Refaat Alareer @itranslate123, father, husband, co-editor of Gaza Unsilenced (2015) editor of (and a contributor to) Gaza Writes Back (2014), contributor to Electronic @intifada.",14608,"Dec 7, 2023 · 7:43 PM UTC"
265,@stairwayto3dom,🇮🇱🇵🇸 It’s morning in Gaza and Israel are ALREADY targeting the Jabalia refugee camp!,501,"Dec 7, 2023 · 8:39 AM UTC"
266,@x86px8vpsh,"how do you know, courtney?",0,"Dec 8, 2023 · 3:46 AM UTC"
267,@alicehenryli,and this is what ISRAEL did to gaza,75678,"Dec 6, 2023 · 10:36 AM UTC"
268,@FranceskAlbs,"It is disgraceful & shameful to see western gvts: - largely unable to find their feet while ISR conducts its most ruthless military operation agst a defensless population. - travelling to the ""region"" w/o going to Gaza. - nochalantly suppressing pro-ceasefire protests at home.",8902,"Dec 7, 2023 · 7:07 AM UTC"
269,@POTUS,"I was also clear about the importance of the continuous and sustained flow of humanitarian aid into Gaza, and my concern regarding extremist violence committed against Palestinians in the West Bank.  I emphasized the critical need to protect civilians as Israel defends itself from Hamas.",957,"Dec 8, 2023 · 12:40 AM UTC"
270,@sahouraxo,"One of Gaza’s most powerful voices, Dr Refaat Al-Ar’eer, was killed in an Israeli airstrike on his home.  Israel is killing academics Israel is killing doctors and professors  Israel is killing children and women Israel is killing UN and medical workers  When is enough enough?",4366,"Dec 7, 2023 · 7:58 PM UTC"
271,@jacksonhinklle,"💔🇵🇸 Palestinians gather in front of the United Nations headquarters in Gaza, as a result of the starvation war waged by the ISRAELI occupation.",5291,"Dec 7, 2023 · 10:51 PM UTC"
272,@jacksonhinklle,🚨🇮🇱 Israeli soldier proposes to his girlfriend on the ruins of Blue Beach resort in Gaza.  🚨🇮🇱 Israel's military had demolished the resort and turned it into a command center.,1753,"Dec 7, 2023 · 11:29 PM UTC"
273,@Lowkey0nline,"""How many more children have to die?""   Israel lobby-funded leader of the Labour Party, Keir Starmer, is confronted over his position on Israel's genocidal war on Gaza.",40132,"Dec 7, 2023 · 4:57 PM UTC"
274,@Schulla007,"🔴 ‘Life under #HamasTerrorists is like under #ISIS,’ says Syria-born journalist deported from Gaza  #Manar_al_Sharif tells ToI the majority of Gazans don’t back terror group; says #October7massacre was unsurprising, but there’s no vision for a better future in the fighting against #Israel https://www.timesofisrael.com/life-under-hamas-is-like-under-isis-says-syria-born-journalist-deported-from-gaza/",0,"Dec 8, 2023 · 3:46 AM UTC"
275,@ICRCPresident,My message from Gaza today:,31606,"Dec 4, 2023 · 7:46 PM UTC"
276,@itranslate123,"As of last week, more than 30k downloaded this book by @haymarketbooks: Please download a free copy of “Light in Gaza” and read (at least) the first chapter Gaza asks: When Shall this pass?  It’s one of the most painful things I wrote.   Edited by @JehadAbusalim and @JBing215",2721,"Nov 27, 2023 · 2:17 PM UTC"
277,@GoldmanEleanor,The most horrifyingly shocking thing about Israel/Gaza is that nobody is demanding the release of the hostages. Except for Israel. Why isn't the world going mad screaming for them all to be released immediately. Why aren't they marching for this?? Rather than ceasefire??,4979,"Dec 7, 2023 · 7:35 PM UTC"
278,@MarioNawfal,"🇷🇺🇮🇷IRANIAN PRESIDENT: ""U.S. SUPPORTS GENOCIDE""  Iranian President Ebrahim Raisi accused the West, particularly Israel, of supporting ""genocide"" against Palestinians in Gaza during talks in Moscow with Putin  ""And it is even sadder that all these crimes are supported by the United States of America, as well as by Western countries  And it is even more regrettable that international organizations and those organizations that are supposed to protect human rights have lost their effectiveness""",393,"Dec 7, 2023 · 3:59 PM UTC"
279,@caitoz,"This is what's happening in Gaza every day while the propagandists weave tapestries of narrative to justify it and students at elite universities insist that the world revolves around how phrases like ""Free Palestine"" make their feelings feel.",1206,"Dec 7, 2023 · 10:28 PM UTC"
280,@QudsNen,"Interview with a member of the Biden administration, shedding light on the Israeli genocide in Gaza.  ""It's not that Arab-Americans that are feeling this dissent, right? it's cross-ethnic, cross-racial.""",207,"Dec 8, 2023 · 12:06 AM UTC"
281,@1james_elder,No water. No sanitation. No food. Just bombs. #Gaza,6544,"Dec 6, 2023 · 7:24 PM UTC"
282,@ShaykhSulaiman,CHILDREN OF GAZA CHANT   “WE NEED A CEASEFIRE”,6764,"Dec 7, 2023 · 5:00 AM UTC"
283,@NourNaim88,#Gaza_Genocide !  Shame on humanity ‼️ Shame on the unjust world ‼️ The whole world has let down Gaza …‼️,3719,"Dec 6, 2023 · 8:20 PM UTC"
284,@cjwerleman,"Israeli genocide forces bombed this entire residential apartment building in Khan Younis, leaving scores of women and children killed or injured.   Israeli genocide forces have increased their rate of murder in Gaza by 40% since ceasefire, according to human rights groups.",1384,"Dec 7, 2023 · 9:28 PM UTC"
285,@ZechariahSharab,🚨 Over 100 #Hamas terrorists surrendered in Khan Younis #Gaza  It's game over 🔻 for #HamasislSIS,3600,"Dec 7, 2023 · 2:38 PM UTC"
286,@inejmydarling,"Calling booktwt. The editor of this anthology, @itranslate123 was killed by Israelis today. Refaat Alareer was an academic, a writer, a poet, and the voice of Gaza for the English-speaking world.  Please buy Gaza Writes Back. Read it. Share it.   May Refaat’s words live on.",1872,"Dec 7, 2023 · 9:20 PM UTC"
287,@ly2227858,"What about the 7,000 children killed by the terrorist Jalint, and what about the 60,000 thousand martyrs and wounded as a result of the aggression against Gaza? Or are you an example of a terrorist and a supporter of terrorism that only kills children and women with your support",0,"Dec 8, 2023 · 3:46 AM UTC"
288,@yanisvaroufakis,"""I begged him to leave, move to the south. But he replied he could not leave his disabled daughter and old mother.” Rami Abdu, Euro-Mediterranean Human Rights Monitor, speaking about his friend Dia Kahlout,  kidnapped by the Israeli army in Gaza along with many other civilians",24458,"Dec 7, 2023 · 4:49 PM UTC"
289,@AJEnglish,Several injured Palestinians were seen being rushed for treatment at central Gaza’s Al-Aqsa Martyrs Hospital following a strike on the city of Deir al-Balah.  🔴 LIVE updates: aje.io/juzppo,88,"Dec 8, 2023 · 2:04 AM UTC"
290,@MSF_USA,"#Gaza: For the first time yesterday, December 6, the number of people killed arriving to MSF-supported Al-Aqsa hospital surpassed the number of injured people. 115 people killed in 24 hours. The hospital is full. The morgue is full.",438,"Dec 7, 2023 · 2:30 PM UTC"
291,@democracynow,"Palestinian poet @MosabAbuToha was arrested and jailed by Israeli soldiers while attempting to evacuate Gaza with his family.   ""I felt humiliated. I felt terrified and terrorized by this army because they were ordering us to do everything at gunpoint.""",445,"Dec 7, 2023 · 1:27 PM UTC"
292,@AJEnglish,Iranian President Ebrahim Raisi has condemned Israel’s ‘genocide’ on Gaza as he met Russian President Vladimir Putin for talks in Moscow aje.io/hpz402,621,"Dec 7, 2023 · 6:30 PM UTC"
293,@MigunaMiguna,"To @UN Secretary General @antonioguterres: Why did you wait until the Israelis SLAUGHTERED 20,000 Palestinian children, women and unarmed civilians and turned Gaza into a MORGUE before you invoked Article 99 of the UN Charter? What took you so long?",716,"Dec 7, 2023 · 5:09 AM UTC"
294,@imanabid_,"White women will scream and rally around reproductive justice but when Black women talk about maternal mortality they go quiet, and when Palestinian women in Gaza talk about needing pads or giving labor on the floor of a collapsed hospital they’re no where to be found.",16,"Dec 8, 2023 · 3:23 AM UTC"
295,@MyLordBebo,🇺🇸🇵🇸🚨‼️ “Name me one nation that does more for the people of Gaza than United States! You can’t!”  -> Dude you also send bombs to Israel … 🤷‍♂️,832,"Dec 7, 2023 · 8:11 PM UTC"
296,@robinwannabefly,There is just something dark and empty about seeing people tell us in real time about what is happening to the people of Gaza and then seeing them be k-lled shortly after. This all feels so hopeless.,19,"Dec 8, 2023 · 3:21 AM UTC"
297,@Stevesosebee,"And it comes down to this:  if the violence stopped today, there are one million kids in Gaza who, for the rest of their lives, are deeply psychologically affected and may never function again enough to rebuild a society.  They bear the scars - we bear responsibility. 🇵🇸☮️✌️",102,"Dec 8, 2023 · 3:25 AM UTC"
298,@AlaHamdann,"Palestinian civilians in #Gaza are not only hungry, thirsty, injured and homeless. They are also forced to take off their clothes, sit still in the cold weather and then kidnapped to the unknown by the Israeli army. These facts you will never see on bias channels or Morgan’s show.   #Apartheid",9436,"Dec 7, 2023 · 2:14 PM UTC"
299,@davenewworld_2,"""If I must die"" by Refaat Alareer  If I must die,  you must live  to tell my story  to sell my things  to buy a piece of cloth  and some strings,  (make it white with a long tail)  so that a child, somewhere in Gaza  while looking heaven in the eye  awaiting his dad who left in a blaze–  and bid no one farewell  not even to his flesh  not even to himself–  sees the kite, my kite you made, flying up above  and thinks for a moment an angel is there  bringing back love  If I must die  let it bring hope  let it be a tale  RIP",84,"Dec 7, 2023 · 10:36 PM UTC"
300,@kaizo25515969,"Yep, such a tired lie about Gaza.",0,"Dec 8, 2023 · 3:46 AM UTC"
301,@pyrofoux,The workers of our industry have made incredible games recently. I wish the 8000 children in Gaza could have grown up playing them. I wish we could have stood up for them tonight. #TheGameAwards,39,"Dec 8, 2023 · 3:42 AM UTC"
302,@Asr23267077,"Recent photo of a Zionist occupation soldier from the Givati Brigade after being wounded in fighting with the Palestinian resistance in Khan Yunis, Gaza.",14,"Dec 7, 2023 · 8:01 PM UTC"
303,@Hamza_a96,Keir Starmer’s welcome to Glasgow tonight. Let this be the norm. Don’t let these MPs who enabled the genocide in Gaza get away with it.,1352,"Dec 7, 2023 · 7:24 PM UTC"
304,@MSF_canada,"""We did what we could. Remember us.”These are the words Dr Mahmoud Abu Nujaila wrote on a #Gaza hospital whiteboard normally used for planning surgeries at the end of October 2023.",34311,"Dec 6, 2023 · 3:24 PM UTC"
305,@Kahlissee,This is in Gaza. Tell me it isn't ethnic cleaning.  It was never about hostages. It was always about land.,27174,"Dec 5, 2023 · 8:36 PM UTC"
306,@AlanDersh,Gaza's civilians driven to Hamas? #law #lawyer #news #trending #trump #biden #shorts #MiddleEastConflict #IsraelPalestineConflict #Israel,64,"Dec 7, 2023 · 8:42 PM UTC"
307,@alqattan00001,"Can you just comprehend that Israel made the biggest massacre in the history of UNICEF ORGANIZATION, more than a hundred fine UNICEF workers in Gaza were slaughtered by IOF in the name of self defense! #Gaza_Geniocide",136,"Dec 7, 2023 · 8:36 PM UTC"
308,@missfalsteenia,she posted this on October 25th and it’s still the same situation for women in Gaza…,1486,"Dec 7, 2023 · 11:44 PM UTC"
309,@AudreyTruschke,"Despite pressure from anti-free speech forces, this academic event will proceed as planned today.  Academic freedom is the air we breath at universities. We must protect it, every time.  https://sawyerseminarafterlives.rutgers.edu/race-liberation-palestine/ #AcademicTwitter #academicfreedom #FreeSpeech #Gaza #Palestine",20,"Dec 7, 2023 · 5:12 PM UTC"
310,@StopZionistHate,"“Go to Gaza.”  “Yes, I murder people. Yes, let’s see what happens in November ‘24 when you will be illegal here.”  A Zionist in Brooklyn looks forward to it being illegal for Muslims to live in the US.",7370,"Dec 7, 2023 · 6:03 PM UTC"
311,@MintPressNews,"The British Defense Minister acknowledges that the British military team in the West Bank is coordinating with the US government to prepare the Palestinian Authority, which has long served the Israeli occupation, to assume control of the Gaza Strip.",272,"Dec 7, 2023 · 7:56 PM UTC"
312,@Paliefer3,the reason why israel does not want foreign press in gaza is so they don’t expose their lies,22974,"Dec 7, 2023 · 2:12 AM UTC"
313,@Ostrov_A,"The U.S. is single largest donor to @ICRC ($700 million).  Perhaps Congress ought to be asking where that tax money is going, why Red Cross has been unable to see even a single hostage, or turned a blind eye to Hamas using Shifa hospital in Gaza as their terrorist headquarters.",235,"Dec 7, 2023 · 10:45 PM UTC"
314,@TheAmanuensis,"Gaza has been a problem for Westerners since Alexander the Great. When he finally conquered it, he razed it and dragged its dead Persian commander around the walls the way Achilles dragged Hector at Troy. Only way to deal with them.",18,"Dec 8, 2023 · 1:05 AM UTC"
315,@amjadt25,"This striking image marks humanity's triumph over terrorists, resonating with historic victories like the Battle of Stalingrad. Let's cheer for the capture of those rapists, cowardly terrorists, and Hamas militants in Gaza. Keep them exposed and vulnerable, for you can't trust those who hide weapons or may self-destruct. Beware of those who use their own family as shields, lurking in tunnels like rats.  Stay sharp as Hamas deploys so-called journalists as spies, glamorizing their terrorism, much like the narratives spun by Al Jazeera and Al-Arabi Al-Jadeed. They recruit children as soldiers and involve civilians in the theft of humanitarian aid – a playbook straight out of the ISIS saga in Iraq and Syria. Working with Hamas doesn't make you a journalist or a civilian; it makes you complicit in evil, camouflaging your filth with a facade.  Don't be fooled by sympathizers trying to sugarcoat Hamas's heinous acts, despite damning video evidence – from rape to killing infants. It's time to unveil the truth and take a stand against terrorism. #Hamas #HamasTerrorists #Israel #Gaza",4491,"Dec 7, 2023 · 7:25 PM UTC"
316,@MaryKostakidis,"Omer Bartov, professor of Holocaust and genocide studies at Brown University, in the NYT: ‘What we had warned about — that it would be impossible to ignore the occupation and oppression of millions for 56 years, and the siege of Gaza for 16 years, without consequences — exploded in our faces on Oct. 7. Following Hamas’s massacre of innocent Jewish civilians, our same group issued a second petition denouncing the crimes committed by Hamas and calling upon the Israeli government to desist from perpetrating mass violence and killings upon innocent Palestinian civilians in Gaza in response to the crisis. We wrote that the only way to put an end to these cycles of violence is to seek a political compromise with the Palestinians and end the occupation. It is time for leaders and senior scholars of institutions dedicated to researching and commemorating the Holocaust to publicly warn against the rage- and vengeance-filled rhetoric that dehumanizes the population of Gaza and calls for its extinction. It is time to speak out against the escalating violence on the West Bank, perpetrated by Israeli settlers and I.D.F. troops, which now appears to also be sliding toward ethnic cleansing under the cover of war in Gaza; several Palestinian villages have reportedly self-evacuated under threats from settlers. I urge such venerable institutions as the United States Holocaust Memorial Museum in Washington, D.C., and Yad Vashem in Jerusalem to step in now and stand at the forefront of those warning against war crimes, crimes against humanity, ethnic cleansing and the crime of all crimes, genocide. If we truly believe that the Holocaust taught us a lesson about the need — or really, the duty — to preserve our own humanity and dignity by protecting those of others, this is the time to stand up and raise our voices, before Israel’s leadership plunges it and its neighbors into the abyss. There is still time to stop Israel from letting its actions become a genocide. We cannot wait a moment longer.’",303,"Dec 7, 2023 · 12:36 PM UTC"
317,@MuhammadSmiry,Death feels closer than any other day. #Gaza,10745,"Dec 7, 2023 · 10:37 PM UTC"
318,@samariumisback,"defeatist narratives are already describing gaza as a lost city, repeatedly emphasising on palestinian victimhood, under a depoliticised aesthetic of suffering. to talk about the ongoing genocide without addressing palestinian liberation—on palestinian terms—is to yield to the",3793,"Dec 7, 2023 · 9:26 AM UTC"
319,@BTnewsroom,"Biden staffers are turning against their boss and are disgusted with his support for Israel’s genocide in Gaza.  BT’s @KeiPritsker spoke to a dissenter about the mood in the White House, the internal tensions and the impact of all the protests.",813,"Dec 7, 2023 · 10:28 PM UTC"
320,@MarioNawfal,"🚨 BREAKING: SAUDI AND FRANCE (NOT THE U.S.) WORKING ON GAZA PEACE  France and Saudi Arabia step into a role usually filled by the US: A peace deal in Gaza.  Their reported plan: Strip Gaza of arms, set up local governance, and unlock Israeli prison doors for 5,000.  Israel-Saudi normalization? That's the ace up their sleeve.  This approach aligns with earlier insights from one of our first Israel War Spaces:  “One of the only things that could tone down the Israeli response would be if an offer came from the Saudis to normalize in conjunction with security guarantees.""  If this works, we could finally see an end to the death and suffering in Gaza, and hopefully an end to Hamas as well.  Source: Channel 11",1103,"Dec 7, 2023 · 7:52 AM UTC"
321,@MonemAlmeer,"A deep, accurate and brief Western analysis of the consequences of the brutal war carried out by Israel against the Palestinians in the Gaza Strip",1,"Dec 8, 2023 · 3:10 AM UTC"
322,@Knot73211261,"Palestinians seek safety as Israel battles Hamas in ‘apocalyptic’ south Gaza; UN pushes for ceasefire  Israeli warplanes bombed targets in one of the heaviest phases of the two-month-old war. In a rare move, UN secretary general invokes Article 99, prompting Security Council…..",0,"Dec 8, 2023 · 3:46 AM UTC"
323,@EylonALevy,All of them are still trapped in Gaza. We’re fighting to #BringThemHomeNow.,5703,"Dec 7, 2023 · 10:25 AM UTC"
324,@Megatron_ron,"BREAKING:  ⚡️Netenyahu:  “If Hezbollah chooses to start a war, it will turn Beirut and South Lebanon into Gaza and Khan Yunis”  Admitting to genocide and threatening to start another genocide, typical…",8586,"Dec 7, 2023 · 3:06 PM UTC"
